episode,episode_step,global_step,reward,terminated,truncated,model_steering,model_drive,obs_lidar_00,obs_lidar_01,obs_lidar_02,obs_lidar_03,obs_lidar_04,obs_lidar_05,obs_lidar_06,obs_lidar_07,obs_lidar_08,obs_lidar_09,obs_lidar_10,obs_lidar_11,obs_lidar_min,obs_front_lidar_min,obs_left_lidar_min,obs_back_lidar_min,obs_right_lidar_min,obs_vision_visible,obs_pursuer_dx,obs_pursuer_dy,obs_pursuer_distance,obs_pursuer_sin_bearing,obs_ego_speed,obs_ego_acceleration,obs_ego_steering,obs_ego_yaw_rate,obs_ego_heading_sin,obs_ego_heading_cos,obs_ego_touch,obs_avoidance_front_risk,obs_avoidance_danger_delta,obs_avoidance_turn_direction,obs_avoidance_heading_progress,obs_avoidance_heading_remaining,distance_to_pursuer,obstacle_distance,front_obstacle_distance,left_obstacle_distance,right_obstacle_distance,back_obstacle_distance,front_corridor_risk,obstacle_risk_escape_scale,min_lidar,front_lidar,pursuer_visible,front_pursuer_visible,left_pursuer_visible,right_pursuer_visible,back_pursuer_visible,pursuer_reward_total,obstacle_reward_total,movement_reward_total,stability_reward_total,survival_reward_total,front_obstacle_penalty,side_obstacle_penalty,back_obstacle_penalty,obstacle_clearance_delta_reward,obstacle_collision_free_reward,back_approach_penalty,front_blocked_speed_penalty,front_blocked_drive_penalty,front_blocked_straight_penalty,front_blocked_brake_reward,obstacle_action_reward,obstacle_action_penalty,obstacle_target_steering,obstacle_target_drive,obstacle_steering_error,obstacle_drive_error,obstacle_turn_commitment_reward,obstacle_turn_switch_penalty,obstacle_turn_progress_reward,obstacle_wrong_heading_penalty,obstacle_insufficient_turn_penalty,obstacle_heading_progress,obstacle_heading_goal,obstacle_safety_intervention_penalty,moving_away_reward,visual_moving_away_reward,radial_escape_reward,tangential_orbit_penalty,raw_distance_delta,distance_delta,exploration_reward,movement_reward,rewarded_moved_distance,still_penalty,obstacle_stall_penalty,fast_turn_penalty,tight_turn_penalty,long_curve_penalty,straight_drive_reward,clear_path_straight_reward,unnecessary_turn_penalty,avoidance_turn_reward,over_avoidance_turn_penalty,clear_front_turn_penalty,straighten_reward,turn_towards_obstacle_penalty,turn_towards_visible_pursuer_penalty,path_prediction_reward,action_smoothness_penalty,tilt_penalty,overspeed_penalty,survival_reward,captured,obstacle_collision,rollover,touch_contact,raw_touch_sensor_contact,touch_collision_plausible,moved_distance,speed_kmh,target_speed,throttle,brake,policy_steering,policy_drive,policy_steering_index,policy_drive_index,quantized_steering,quantized_drive,applied_steering,applied_drive,current_steering,steering_direction_streak,obstacle_turn_direction,obstacle_safety_active,obstacle_safety_action_delta,evader_steering_target,evader_steering_command_target,evader_steering_stabilization_active,evader_steering_stabilization_delta,evader_steering_commit_direction,evader_steering_commit_steps_left,pursuer_avoidance_active,pursuer_avoidance_obstacle_count,pursuer_avoidance_side,pursuer_avoidance_commit_steps_left,pursuer_return_to_chase_steps_left,pursuer_contact_active,pursuer_contact_source,pursuer_contact_memory_steps_left,pursuer_x,pursuer_y,pursuer_next_x,pursuer_next_y,pursuer_move_x,pursuer_move_y,pursuer_move_distance,pursuer_heading,pursuer_guidance_x,pursuer_guidance_y,pursuer_knows_exact_position,pursuer_target_x,pursuer_target_y,pursuer_lidar_avoidance_active,pursuer_lidar_front_distance,pursuer_lidar_left_distance,pursuer_lidar_right_distance,pursuer_lidar_danger_count,pursuer_planner_active,pursuer_planner_path_length,pursuer_planner_replan,pursuer_planner_stuck_recovery,pursuer_count,pursuer_direct_chase_hold_steps_left,pursuer_behavior_limited,pursuer_line_of_sight,pursuer_info_mode,pursuer_hint_refresh,pursuer_hint_age_seconds,timing_total_ms,timing_control_ms,timing_pursuer_ms,timing_webots_ms,timing_webots_max_step_ms,timing_webots_steps,timing_observation_ms,timing_reward_ms,timing_finish_ms,timing_display_ms
1,1,1,-0.6994513111289566,0,0,2.0,3.0,0.5841390490531921,0.6355911493301392,0.8310685157775879,0.5983070135116577,0.5453780293464661,0.5509601831436157,1.0,1.0,0.6519566178321838,1.0,1.0,1.0,0.5453780293464661,0.5841390490531921,0.5453780293464661,0.6519566178321838,1.0,0.0,0.4740813672542572,0.9005488157272339,1.0,0.8848743438720703,-7.675859592382039e-07,-4.6641507651656866e-05,0.0,-0.020573485642671585,0.004126009531319141,-0.9999914765357971,0.0,0.0,0.0,0.0,0.0,0.0,122.02249908447266,13.632974624633789,14.61191463470459,13.632974624633789,25.0,16.273700714111328,0.0,1.0,0.5453189849853516,0.5844765853881836,0.0,0.0,0.0,0.0,0.0,1.005033238325268,0.1319187394056492,-2.991403269190341,1.1549999803304674,0.0,-0.0,-0.007607400191246201,-0.00044677605251867525,0.015188064575195314,0.15,-0.02521514892578125,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,-0.0,-0.8251953125,0.0,0.00503323832526803,-0.0,-0.1031494140625,-0.1031494140625,-0.05,0.002596731763333082,0.0017311545088887215,-3.0,0.0,-0.0,-0.0,-0.0,0.5599999904632569,0.699999988079071,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.10499999821186065,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017311545088887215,0.2506571370363236,32.4,0.7326086850269979,0.0,0.0,0.699999988079071,2.0,3.0,0.0,0.699999988079071,0.0,0.699999988079071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,28.0,28.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.04,63.989699934609234,0.6452999077737331,0.001200009137392044,56.2714000698179,23.740799981169403,4.0,4.014199948869646,2.297900035046041,0.6979999598115683,0.000600004568696022
1,2,2,-0.06273104413021136,0,0,2.0,4.0,0.5844765901565552,0.6320555210113525,0.8338249325752258,0.5974907875061035,0.5453189611434937,0.5511025190353394,1.0,1.0,0.6509480476379395,1.0,1.0,1.0,0.5453189611434937,0.5844765901565552,0.5453189611434937,0.6509480476379395,1.0,0.0,0.4741801917552948,0.8995252251625061,1.0,0.8846157193183899,0.0035808163229376078,0.21758432686328888,0.0,-0.014697430655360222,0.0052558076567947865,-0.9999861717224121,0.0,0.0,0.0,0.0,0.0,0.0,121.9286880493164,13.632974624633789,14.61191463470459,13.632974624633789,25.0,16.273700714111328,0.0,1.0,0.5453189849853516,0.5844765853881836,0.0,0.0,0.0,0.0,0.0,1.005817612633109,0.14194582375623513,-2.9654944787314164,1.7549999982118607,0.0,-0.0,-0.007607400191246201,-0.00044677605251867525,0.0,0.15,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,-0.0,-0.75048828125,0.0,0.005817612633109093,-0.0,-0.09381103515625,-0.09381103515625,-0.05,0.004505521268583834,0.003003680845722556,-3.0,0.0,-0.0,-0.0,-0.0,0.8,1.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.04500000178813934,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003003680845722556,0.43672419995069506,32.4,1.0,0.0,0.0,1.0,2.0,4.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,28.0,28.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.08,32.37699996680021,0.4104999825358391,0.00100000761449337,24.463500012643635,11.029400047846138,4.0,4.118100041523576,2.4176998995244503,0.6547000957652926,0.0008998904377222061
1,3,3,0.3160662613056652,0,0,3.0,3.0,0.5844765901565552,0.6320555210113525,0.8338249325752258,0.5974907875061035,0.5453189611434937,0.5511025190353394,1.0,1.0,0.6509480476379395,1.0,1.0,1.0,0.5453189611434937,0.5844765901565552,0.5453189611434937,0.6509480476379395,1.0,0.0,0.4743451178073883,0.8985543847084045,1.0,0.8843408226966858,0.006238917354494333,0.16151654720306396,0.0,-0.014697430655360222,0.005307716783136129,-0.999985933303833,0.0,0.0,0.0,0.0,0.0,0.0,121.90686798095703,13.632012367248535,14.613178253173828,13.632012367248535,25.0,16.268611907958984,0.0,1.0,0.5452804946899414,0.5845271301269531,0.0,0.0,0.0,0.0,0.0,1.0105058951303363,0.13896015843241716,-1.4344824309274555,0.6010826386703673,0.0,-0.0,-0.0076097866969324895,-0.00044768640141207105,0.002106437683105469,0.15,-0.00508880615234375,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,-0.0,-0.174560546875,0.0,0.010505895130336285,-0.0,-0.021820068359375,-0.021820068359375,1.5,0.009517570026218891,0.006345046684145927,-3.0,0.0,-0.0007398518863064903,-0.0,-0.0,0.4378181743621827,0.5472727179527282,-0.15272727012634274,0.0,-0.06664462696422228,-0.11543002041903408,0.0,0.0,0.0,0.0,-0.04846648424863815,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006345046684145927,0.7193004450201989,32.4,0.7326086850269979,0.0,0.25,0.699999988079071,3.0,3.0,0.25,0.699999988079071,0.11999999731779099,0.699999988079071,0.12,1.0,0.0,0.0,0.0,0.25,0.25,1.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,28.0,28.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.12,47.175200073979795,0.4086000844836235,0.000500003807246685,39.00960006285459,26.034099981188774,4.0,4.601099994033575,2.523300005123019,0.5944999866187572,0.000400003045797348
1,4,4,-0.4220948684948602,0,0,2.0,3.0,0.5845271348953247,0.6321629285812378,0.8341888189315796,0.5973111391067505,0.5452805161476135,0.5511006116867065,1.0,1.0,0.6507444977760315,1.0,1.0,1.0,0.5452805161476135,0.5845271348953247,0.5452805161476135,0.6507444977760315,1.0,0.0,0.47457268834114075,0.8982285261154175,1.0,0.8841784000396729,0.010275720618665218,0.24529187381267548,0.2181818187236786,-0.0005508627509698272,0.005283636972308159,-0.9999860525131226,0.0,0.0,0.0,0.0,0.0,0.0,121.90522003173828,13.632196426391602,14.61406135559082,13.632196426391602,25.0,16.266891479492188,0.0,1.0,0.5452878570556641,0.5845624542236328,0.0,0.0,0.0,0.0,0.0,1.0164945125579834,0.1554615065632097,-2.9803576502762734,1.3863067626602201,0.0,-0.0,-0.0076093301505117394,-0.0004479945924156986,0.0018102264404296876,0.15,-0.001720428466796875,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,-0.0,-0.01318359375,0.0,0.0164945125579834,-0.0,-0.00164794921875,-0.00164794921875,-0.05,0.013642350677400827,0.009094900451600552,-3.0,0.0,-0.0,-0.0,-0.0,0.5599999904632569,0.699999988079071,-0.0,0.0,-0.0,-0.0,0.14430678371556097,0.0,0.0,0.013429033332504331,-0.017999999597668646,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009094900451600552,0.9668903999403119,32.4,0.7326086850269979,0.0,0.0,0.699999988079071,2.0,3.0,0.0,0.699999988079071,0.0,0.699999988079071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,28.0,28.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.16,40.69249995518476,0.7107000565156341,0.000800006091594696,32.655299990437925,18.2135000359267,4.0,4.485200042836368,2.2098999470472336,0.5905000725761056,0.000200001522898674
1,5,5,-0.8412023843404984,0,0,3.0,4.0,0.5845624804496765,0.6319522261619568,0.83405601978302,0.5972545742988586,0.5452878475189209,0.5511254668235779,1.0,1.0,0.6506756544113159,1.0,1.0,1.0,0.5452878475189209,0.5845624804496765,0.5452878475189209,0.6506756544113159,1.0,0.0,0.4746365547180176,0.8981791734695435,1.0,0.8841418027877808,0.013812719844281673,0.21492183208465576,0.0,-0.0050443559885025024,0.005548736080527306,-0.999984622001648,0.0,0.0,0.0,0.0,0.0,0.0,121.9114761352539,13.632196426391602,14.61406135559082,13.632196426391602,25.0,16.266891479492188,0.0,1.0,0.5452878570556641,0.5845624542236328,0.0,0.0,0.0,0.0,0.0,1.0219289809465408,0.1595914612468041,-2.951388186570257,0.9286653600364138,0.0,-0.0,-0.0076093301505117394,-0.0004479945924156986,0.0,0.15,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,-0.0,0.0250244140625,0.0,0.021928980946540833,-0.0,0.006256103515625,0.006256103515625,-0.05,0.01861181342974305,0.012407875619828701,-3.0,0.0,-0.0013070186652966906,-0.0,-0.0,0.6254545454545455,0.7818181818181819,-0.21818181818181814,0.0,-0.0952066115702479,-0.11544543457031249,0.0,0.0,0.0,0.01764878598973155,-0.04846648424863815,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012407875619828701,1.2707125912606716,32.4,1.0,0.0,0.25,1.0,3.0,4.0,0.25,1.0,0.11999999731779099,1.0,0.12,1.0,0.0,0.0,0.0,0.25,0.25,1.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,28.0,28.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.2,25.333600002340972,0.5050000036135316,0.000700005330145359,15.232300036586821,6.806800025515258,4.0,5.580199998803437,3.1795999966561794,0.8017000509425998,0.000400003045797348
1,6,6,-1.8143622060223015,0,0,3.0,4.0,0.5845624804496765,0.6319522261619568,0.83405601978302,0.5972545742988586,0.5452878475189209,0.5511254668235779,1.0,1.0,0.6506756544113159,1.0,1.0,1.0,0.5452878475189209,0.5845624804496765,0.5452878475189209,0.6506756544113159,1.0,0.0,0.47473201155662537,0.8981876969337463,1.0,0.88410484790802,0.018153037875890732,0.2637345492839813,0.2181818187236786,-0.0050443559885025024,0.005671854596585035,-0.9999839067459106,0.0,0.0,0.0,0.0,0.0,0.0,121.9236068725586,13.630617141723633,14.61327838897705,13.630617141723633,25.0,16.263099670410156,0.0,1.0,0.5452246856689453,0.584531135559082,0.0,0.0,0.0,0.0,0.0,1.0278968382626772,0.158467776656097,-2.94611219342798,-0.054614627513095336,0.0,-0.0,-0.00761324837180575,-0.0004486745919567157,-0.0006519126892089843,0.15,-0.00379180908203125,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,-0.0,0.04852294921875,0.0,0.027896838262677193,-0.0,0.0121307373046875,0.0121307373046875,-0.05,0.023887806572020054,0.015925204381346703,-3.0,0.0,-0.0031064633283274514,-0.0,-0.0,0.450909090909091,0.5636363636363637,-0.4363636363636363,0.0,-0.3808264462809916,-0.23086353648792612,0.0,0.0,0.0,0.02097342139109969,-0.017999999597668646,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015925204381346703,1.5100863401591778,32.4,1.0,0.0,0.25,1.0,3.0,4.0,0.25,1.0,0.23999999463558197,1.0,0.24,2.0,0.0,0.0,0.0,0.25,0.25,1.0,0.010000000000000009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,28.0,28.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.24,48.45280002336949,0.6544000934809446,0.000800006091594696,40.31050007324666,18.894400098361075,4.0,4.193800035864115,2.651199931278825,0.5963000003248453,0.000300002284348011
1,7,7,-1.8725698972104077,0,0,3.0,4.0,0.5845311284065247,0.631186842918396,0.8331089615821838,0.5971204042434692,0.545224666595459,0.551079273223877,1.0,1.0,0.6505239605903625,1.0,1.0,1.0,0.545224666595459,0.5845311284065247,0.545224666595459,0.6505239605903625,1.0,0.0,0.4748784601688385,0.8982246518135071,1.0,0.8840532302856445,0.021572662517428398,0.20778971910476685,0.4363636374473572,-0.002859970321878791,0.005871667061001062,-0.9999827742576599,0.0,0.0,0.0,0.0,0.0,0.0,121.93971252441406,13.630617141723633,14.61327838897705,13.630617141723633,25.0,16.263099670410156,0.0,1.0,0.5452246856689453,0.584531135559082,0.0,0.0,0.0,0.0,0.0,1.0349818654358387,0.16497533147869836,-2.941039510332048,-0.13148758379289652,0.0,-0.0,-0.00761324837180575,-0.0004486745919567157,0.0,0.15,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,-0.0,0.064422607421875,0.0,0.0349818654358387,-0.0,0.01610565185546875,0.01610565185546875,-0.05,0.02896048966795206,0.01930699311196804,-3.0,0.0,-0.003554319256836815,-0.0,-0.0,0.43636363636363634,0.5454545454545454,-0.45454545454545453,0.0,-0.4132231404958677,-0.2404828505082564,0.0,0.0,0.0,0.02303725444246084,-0.0015000008046627043,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01930699311196804,1.6586823198571803,32.4,1.0,0.0,0.25,1.0,3.0,4.0,0.25,1.0,0.25,1.0,0.25,3.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,28.0,28.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.28,27.16669999063015,0.5701000336557627,0.000800006091594696,20.497600082308054,9.970900020562112,4.0,3.1355000101029873,2.21800000872463,0.7059000199660659,0.000500003807246685
1,8,8,-0.7109462828839572,0,0,2.0,4.0,0.5845311284065247,0.631186842918396,0.8331089615821838,0.5971204042434692,0.545224666595459,0.551079273223877,1.0,1.0,0.6505239605903625,1.0,1.0,1.0,0.545224666595459,0.5845311284065247,0.545224666595459,0.6505239605903625,1.0,0.0,0.47506052255630493,0.8982802033424377,1.0,0.8839911222457886,0.023695461452007294,0.1289895623922348,0.4545454680919647,-0.002859970321878791,0.006559799425303936,-0.9999784827232361,0.0,0.0,0.0,0.0,0.0,0.0,121.9579086303711,13.627312660217285,14.614728927612305,13.627312660217285,25.0,16.247955322265625,0.0,1.0,0.5450925064086914,0.5845891571044922,0.0,0.0,0.0,0.0,0.0,1.042042337357998,0.15761444742750602,-2.9359466408193113,1.0253435731498501,0.0,-0.0,-0.007621453500227072,-0.0004514007946220811,0.0015958786010742186,0.15,-0.01514434814453125,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,-0.0,0.072784423828125,0.0,0.042042337357997894,-0.0,0.01819610595703125,0.01819610595703125,-0.05,0.03405335918068886,0.022702239453792572,-3.0,0.0,-0.002345544163268591,-0.0,-0.0,0.610909090909091,0.7636363636363637,-0.23636363636363636,0.0,-0.11173553719008264,-0.12507851063121447,0.14432134766785298,0.0,0.0,0.029235771265812217,-0.018000000715255735,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022702239453792572,2.1049755311384795,32.4,1.0,0.0,0.0,1.0,2.0,4.0,0.0,1.0,0.12999999523162842,1.0,0.13,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,28.0,28.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.32,64.66310005635023,0.6466000340878963,0.000500003807246685,56.12209998071194,31.227400060743093,4.0,4.36040002387017,2.763899974524975,0.7293000817298889,0.000400003045797348
1,9,9,-1.9486536795053087,0,0,3.0,3.0,0.5845891833305359,0.6301562786102295,0.8324204087257385,0.5966121554374695,0.5450925230979919,0.551043689250946,1.0,1.0,0.6499181985855103,1.0,1.0,1.0,0.5450925230979919,0.5845891833305359,0.5450925230979919,0.6499181985855103,1.0,0.0,0.475271612405777,0.898340106010437,1.0,0.8839181661605835,0.03007107973098755,0.3874073028564453,0.23636363446712494,-0.014943795278668404,0.0078095062635838985,-0.999969482421875,0.0,0.0,0.0,0.0,0.0,0.0,121.97530364990234,13.627312660217285,14.614728927612305,13.627312660217285,25.0,16.247955322265625,0.0,1.0,0.5450925064086914,0.5845891571044922,0.0,0.0,0.0,0.0,0.0,1.0467245653271675,0.17420795150060434,-2.9554383569210767,-0.21414783941200372,0.0,-0.0,-0.007621453500227072,-0.0004514007946220811,0.0,0.15,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,-0.0,0.069580078125,0.0,0.04672456532716751,-0.0,0.01739501953125,0.01739501953125,-0.05,0.03856164403259754,0.02570776268839836,-3.0,0.0,-0.004980467179869967,-0.0,-0.0,0.30545454025268554,0.3818181753158569,-0.3181818127632141,0.0,-0.2892561934211037,-0.24053559736772018,0.0,0.0,0.0,0.03228080579545349,-0.04846648424863815,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02570776268839836,2.324218017272651,32.4,0.7326086850269979,0.0,0.25,0.699999988079071,3.0,3.0,0.25,0.699999988079071,0.25,0.699999988079071,0.25,5.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,28.0,28.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.36,27.37409994006157,0.6862999871373177,0.000600004568696022,20.77179995831102,10.044800001196563,4.0,3.217100049369037,1.9947000546380877,0.6739000091329217,0.000400003045797348
1,10,10,-0.7179581640008164,0,0,2.0,4.0,0.5845891833305359,0.6301562786102295,0.8324204087257385,0.5966121554374695,0.5450925230979919,0.551043689250946,1.0,1.0,0.6499181985855103,1.0,1.0,1.0,0.5450925230979919,0.5845891833305359,0.5450925230979919,0.6499181985855103,1.0,0.0,0.47550058364868164,0.8983829617500305,1.0,0.8838342428207397,0.033203113824129105,0.1903146654367447,0.4545454680919647,-0.014943795278668404,0.009059424512088299,-0.9999589920043945,0.0,0.0,0.0,0.0,0.0,0.0,121.99153900146484,13.623031616210938,14.61920166015625,13.623031616210938,25.0,16.223575592041016,0.0,1.0,0.5449212646484375,0.58476806640625,0.0,0.0,0.0,0.0,0.0,1.052892368286848,0.16155294724107322,-2.9266665245220067,0.994263044993269,0.0,-0.0,-0.0076320969109766644,-0.000455824340374599,0.006968955993652343,0.15,-0.024379730224609375,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,-0.0,0.06494140625,0.0,0.05289236828684807,-0.0,0.0162353515625,0.0162353515625,-0.05,0.04333347547799349,0.02888898365199566,-3.0,0.0,-0.002972600364778723,-0.0,-0.0,0.610909090909091,0.7636363636363637,-0.23636363636363636,0.0,-0.11173553719008264,-0.1251630859375,0.14441893455245008,0.0,0.0,0.03705164272338152,-0.04846648424863815,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02888898365199566,2.6677182760834692,32.4,1.0,0.0,0.0,1.0,2.0,4.0,0.0,1.0,0.12999999523162842,1.0,0.13,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,28.0,28.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.4,43.519899947568774,0.5671998951584101,0.000600004568696022,35.55370005778968,25.525900069624186,4.0,4.22720005735755,2.2704999428242445,0.875400030054152,0.000400003045797348
